function,beta,etaL,init,T,iterate_type,kappa_exp,R2,f_at_k10,f_at_k100,f_at_k1000,f_at_k10000
f3_huber,0.7,2.9,zero_mom,1000,cesaro,1.3417,0.9951,2.3155206137436057e-05,0.00027961284774558797,0.007601700418792971,0.22857486268825827
f3_huber,0.7,2.9,zero_mom,1000,pr,2.6436,0.9652,3.6609355855916493e-09,5.022872402356494e-08,0.00021766304066377887,0.14564810864456465
f3_huber,0.7,2.9,zero_mom,1000,suffix,59.3102,0.8231,2.4963525084563225e-152,3.4205705623801596e-151,1.6349277300019344e-09,0.07441453304227835
f3_huber,0.7,2.9,zero_mom,1000,best,60.0244,0.8228,3.9993244958901615e-154,4.054236290041802e-153,1.2035610504994453e-09,0.07227629683257483
f3_huber,0.7,2.9,zero_mom,10000,last,,,0.0,0.0,2.1041643646454578e-87,1.91188566039132e-09
f3_huber,0.7,2.9,zero_mom,10000,cesaro,1.4577,0.9858,2.3196900092929478e-07,2.8011632698736616e-06,7.6158958756808e-05,0.0055756627349919765
f3_huber,0.7,2.9,zero_mom,10000,pr,3.0011,0.9515,3.680739912725688e-13,5.0500443112533086e-12,2.19066630448105e-08,0.00022757750562678422
f3_huber,0.7,2.9,zero_mom,10000,suffix,,,0.0,0.0,6.113056881108276e-87,2.106096876562193e-09
f3_huber,0.7,2.9,zero_mom,10000,best,,,0.0,0.0,2.1041643646454578e-87,1.91188566039132e-09
f3_huber,0.9,0.5,zero_mom,100,last,1.4559,0.9235,5.418520142235742e-05,0.0004238327586717437,0.19758813257995775,0.49810285414027317
f3_huber,0.9,0.5,zero_mom,100,cesaro,1.1327,0.8885,0.00021405283107295395,0.01973989007940179,0.33256258698702734,0.49820948613757304
f3_huber,0.9,0.5,zero_mom,100,pr,1.7455,0.9189,4.876546870136897e-06,0.0008893205465321229,0.2784481582438411,0.4728017756618816
f3_huber,0.9,0.5,zero_mom,100,suffix,1.7755,0.8886,9.143672929286066e-06,4.570595729109883e-05,0.2030968928399264,0.46098489573668683
f3_huber,0.9,0.5,zero_mom,100,best,2.0251,0.9021,1.7119443188284979e-06,2.1138722269274462e-05,0.19595540971380962,0.4586401418473002
f3_huber,0.9,0.5,zero_mom,1000,last,17.2059,0.8451,9.622725675236674e-46,9.178665412856605e-45,1.486409207901282e-05,0.18473535591691145
f3_huber,0.9,0.5,zero_mom,1000,cesaro,1.7449,0.9883,2.195606591210986e-06,0.0002015966051930087,0.019774319566932475,0.3119607972129044
f3_huber,0.9,0.5,zero_mom,1000,pr,3.0740,0.9777,4.512386963024641e-10,9.6837236534285e-08,0.00271706848212882,0.26196791304730105
f3_huber,0.9,0.5,zero_mom,1000,suffix,17.8037,0.8453,2.82691659603365e-47,4.682871888039081e-46,1.744508376639773e-05,0.1875445503386473
f3_huber,0.9,0.5,zero_mom,1000,best,17.7316,0.8321,9.514864941253467e-47,5.254167648637183e-47,1.486409207901282e-05,0.18473535591691145
f3_huber,0.9,0.5,zero_mom,10000,last,,,0.0,0.0,1.068209427846613e-46,2.1835103820816233e-05
f3_huber,0.9,0.5,zero_mom,10000,cesaro,1.9855,1.0000,2.1995600659912003e-08,2.01959606059192e-06,0.00020015996600519922,0.019735911194730168
f3_huber,0.9,0.5,zero_mom,10000,pr,3.6904,0.9850,4.536797331762847e-14,9.736109068747719e-12,2.91673577452463e-07,0.0029233030358014954
f3_huber,0.9,0.5,zero_mom,10000,suffix,,,0.0,0.0,1.8405460130927243e-46,2.2953412907631953e-05
f3_huber,0.9,0.5,zero_mom,10000,best,,,0.0,0.0,1.068209427846613e-46,2.1835103820816233e-05
f3_huber,0.9,1.0,zero_mom,100,last,1.6127,0.9375,1.6102186257080762e-05,9.459936830245222e-05,0.06885483460360525,0.42529580635263375
f3_huber,0.9,1.0,zero_mom,100,cesaro,1.3417,0.9260,5.5505093052053636e-05,0.005010470193760695,0.22213734577346012,0.4653508582990107
f3_huber,0.9,1.0,zero_mom,100,pr,2.1546,0.8844,9.148356222896038e-07,5.005443493777396e-06,0.15270223789011803,0.4452721712140756
f3_huber,0.9,1.0,zero_mom,100,suffix,1.7294,0.9259,8.49559958931985e-06,4.806736538226427e-05,0.07569786410002241,0.4247893485639306
f3_huber,0.9,1.0,zero_mom,100,best,1.6127,0.9375,1.6102186257080762e-05,9.459936830245222e-05,0.06885483460360525,0.42529580635263375
f3_huber,0.9,1.0,zero_mom,1000,last,16.5791,0.8806,8.821178111117952e-46,8.864475967185359e-45,1.2169606952900263e-10,0.0676057061239289
f3_huber,0.9,1.0,zero_mom,1000,cesaro,1.8693,0.9977,5.489016478027465e-07,5.0399151298252176e-05,0.004994866621482888,0.20189388571553823
f3_huber,0.9,1.0,zero_mom,1000,pr,3.2643,0.9172,1.4298224603821336e-10,3.5627769792561396e-10,0.00016457693033032522,0.14060803189564888
f3_huber,0.9,1.0,zero_mom,1000,suffix,17.1451,0.8766,4.0286832002518305e-47,3.1473119439180794e-46,1.719505582166342e-10,0.06969053330147353
f3_huber,0.9,1.0,zero_mom,1000,best,17.2136,0.8738,2.956699182313832e-47,1.0647990091634097e-46,1.2169606952900263e-10,0.0676057061239289
f3_huber,0.9,1.0,zero_mom,10000,last,,,0.0,0.0,4.1334728374850824e-98,8.649165975391309e-10
f3_huber,0.9,1.0,zero_mom,10000,cesaro,1.9872,1.0000,5.498900164978001e-09,5.0489901514798e-07,5.0039991501299805e-05,0.004999088425452071
f3_huber,0.9,1.0,zero_mom,10000,pr,3.6069,0.9190,1.437557278733063e-14,3.582050304107991e-14,1.6552224933052277e-08,0.00019611915325588113
f3_huber,0.9,1.0,zero_mom,10000,suffix,,,0.0,0.0,1.3875116639266503e-97,9.566535097686239e-10
f3_huber,0.9,1.0,zero_mom,10000,best,,,0.0,0.0,4.1334728374850824e-98,8.649165975391309e-10
f3_huber,0.9,1.5,zero_mom,100,last,1.4830,0.9810,2.223336011573627e-05,0.00019492575866986208,0.02282058536732825,0.39875571802647214
f3_huber,0.9,1.5,zero_mom,100,cesaro,1.4684,0.9437,2.3206369243723428e-05,0.002158981225818427,0.150991777324009,0.4418618406865319
f3_huber,0.9,1.5,zero_mom,100,pr,2.1155,0.9265,7.302683548965606e-07,1.1022697633333472e-05,0.0825875015565135,0.42042813448758165
f3_huber,0.9,1.5,zero_mom,100,suffix,1.8183,0.8949,5.090304733422352e-06,6.977745242109693e-06,0.024646441662113362,0.38466177672276386
f3_huber,0.9,1.5,zero_mom,100,best,2.1074,0.9792,3.359429535493941e-07,2.8702988312404718e-05,0.022720452168339362,0.384396403879851
f3_huber,0.9,1.5,zero_mom,1000,last,16.3500,0.9032,5.812555140063105e-47,3.3972240654554757e-46,1.4349772091063966e-16,0.024498984812576955
f3_huber,0.9,1.5,zero_mom,1000,cesaro,1.9326,0.9993,2.2732290464558188e-07,2.223328896655569e-05,0.0022183388200241335,0.13563241662130096
f3_huber,0.9,1.5,zero_mom,1000,pr,3.1659,0.9470,7.75422314585831e-11,6.428859241591016e-10,2.9384430193949774e-05,0.07748180257560994
f3_huber,0.9,1.5,zero_mom,1000,suffix,16.4772,0.9032,3.170711505055912e-47,2.2713541611194086e-46,2.5366903450948675e-16,0.025648297190295453
f3_huber,0.9,1.5,zero_mom,1000,best,16.6458,0.9101,6.940118349824453e-48,2.2005899891939244e-46,1.4349772091063966e-16,0.024498984812576955
f3_huber,0.9,1.5,zero_mom,10000,last,,,0.0,0.0,3.3726347814836923e-158,3.0986180325350984e-14
f3_huber,0.9,1.5,zero_mom,10000,cesaro,1.9967,1.0000,2.277322290546445e-09,2.2273322890466445e-07,2.2223332888966647e-05,0.0022218322995154775
f3_huber,0.9,1.5,zero_mom,10000,pr,3.3738,0.9425,7.796170666720275e-15,6.46363702681626e-14,2.9543404299139443e-09,3.842334329110543e-05
f3_huber,0.9,1.5,zero_mom,10000,suffix,,,0.0,0.0,2.646183685629193e-157,3.6094834837206026e-14
f3_huber,0.9,1.5,zero_mom,10000,best,,,0.0,0.0,3.3726347814836923e-158,3.0986180325350984e-14
f3_huber,0.9,2.0,zero_mom,100,last,1.1180,0.9963,0.0002573351010929716,0.0025416367568264087,0.03054730848504574,0.5986248392286586
f3_huber,0.9,2.0,zero_mom,100,cesaro,1.5369,0.9568,1.4026848287690037e-05,0.001245341089225922,0.10493317260130779,0.42456901241910033
f3_huber,0.9,2.0,zero_mom,100,pr,2.2571,0.9464,2.2498194729035312e-07,6.459864454695061e-06,0.044005819779252824,0.3962695243431615
f3_huber,0.9,2.0,zero_mom,100,suffix,1.7718,0.9756,2.829475292947448e-06,2.4835611867221114e-05,0.006721445968758811,0.35218872755155256
f3_huber,0.9,2.0,zero_mom,100,best,1.4185,0.9885,2.223170676977725e-05,0.0002299261657149208,0.007708310065559779,0.36877845869743076
f3_huber,0.9,2.0,zero_mom,1000,last,14.8611,0.9022,1.73223434515054e-45,1.741675566332071e-44,5.449479156847428e-24,0.00878852942447538
f3_huber,0.9,2.0,zero_mom,1000,cesaro,1.9510,0.9998,1.3722541195068661e-07,1.2599787824563044e-05,0.0012487512487451928,0.0944626698083985
f3_huber,0.9,2.0,zero_mom,1000,pr,3.1125,0.9627,3.9890264361551264e-11,8.350302033634739e-10,8.355160829105591e-06,0.043913952088584826
f3_huber,0.9,2.0,zero_mom,1000,suffix,15.8066,0.9112,7.687921217189168e-48,1.9918649212001314e-46,1.2911019051875384e-23,0.009346160389752656
f3_huber,0.9,2.0,zero_mom,1000,best,15.6296,0.9040,2.241642276516289e-47,1.6605837537207128e-46,5.449479156847428e-24,0.00878852942447538
f3_huber,0.9,2.0,zero_mom,10000,last,,,0.0,0.0,8.061776193365663e-234,1.0009541829726928e-18
f3_huber,0.9,2.0,zero_mom,10000,cesaro,1.9872,1.0000,1.3747250412445002e-09,1.26224753786995e-07,1.2509997875324951e-05,0.0012498750090342908
f3_huber,0.9,2.0,zero_mom,10000,pr,3.2433,0.9576,4.010605615204019e-15,8.395474124013217e-14,8.400359204829589e-10,1.2046820028237996e-05
f3_huber,0.9,2.0,zero_mom,10000,suffix,,,0.0,0.0,2.0283500772402592e-232,1.2291593951693932e-18
f3_huber,0.9,2.0,zero_mom,10000,best,,,0.0,0.0,8.061776193365663e-234,1.0009541829726928e-18
f3_huber,0.9,2.5,zero_mom,100,last,1.0086,1.0000,0.004642840164960259,0.04643792677397985,0.4651789036548201,4.957036847654173
f3_huber,0.9,2.5,zero_mom,100,cesaro,1.4945,0.9722,1.9023740744688797e-05,0.0009015290613959622,0.07547646461402248,0.4168350914801363
f3_huber,0.9,2.5,zero_mom,100,pr,2.3162,0.9649,1.1237261194968842e-07,5.873361922052268e-06,0.023158353772155416,0.3737481315693722
f3_huber,0.9,2.5,zero_mom,100,suffix,1.4918,0.9697,1.0017112248677468e-05,0.00010013872102457352,0.002285864342838664,0.33149216874215853
f3_huber,0.9,2.5,zero_mom,100,best,1.2130,0.8756,0.00013982344995436353,0.00010575044742046027,0.007748607305895891,0.3692292284520878
f3_huber,0.9,2.5,zero_mom,1000,last,13.2693,0.7712,9.34959584809726e-45,9.349892325529104e-44,1.2398626595241342e-35,0.0031199897120526635
f3_huber,0.9,2.5,zero_mom,1000,cesaro,1.8842,0.9993,1.6088494955612112e-07,8.794471066797165e-06,0.000806506867791567,0.06810338368638662
f3_huber,0.9,2.5,zero_mom,1000,pr,2.8311,0.9527,1.1408220425805768e-10,1.7007829906778971e-09,3.0658749552832847e-06,0.025632827200692168
f3_huber,0.9,2.5,zero_mom,1000,suffix,14.2636,0.8064,4.659757920386218e-47,4.214468749733259e-46,4.81260329329199e-35,0.003371056147750012
f3_huber,0.9,2.5,zero_mom,1000,best,14.2154,0.8021,3.211031543618568e-47,7.97632894951395e-46,1.2398626595241342e-35,0.0031199897120526635
f3_huber,0.9,2.5,zero_mom,10000,last,,,0.0,0.0,0.0,2.9061763765119124e-23
f3_huber,0.9,2.5,zero_mom,10000,cesaro,1.9051,0.9990,1.6117464379967654e-09,8.810306653967966e-08,8.079590881367998e-06,0.0008006519303989163
f3_huber,0.9,2.5,zero_mom,10000,pr,2.9145,0.9475,1.1469934740097198e-14,1.709983606734612e-13,3.082460221302566e-10,4.889266912355597e-06
f3_huber,0.9,2.5,zero_mom,10000,suffix,,,0.0,0.0,0.0,3.7658778343537645e-23
f3_huber,0.9,2.5,zero_mom,10000,best,,,0.0,0.0,0.0,2.9061763765119124e-23
f3_huber,0.9,2.9,zero_mom,100,last,1.0000,1.0000,0.9298332255412797,9.298246488228937,92.98250576794918,930.1150910077546
f3_huber,0.9,2.9,zero_mom,100,cesaro,1.0672,0.9981,0.0008719652323278835,0.009240347667326678,0.14418118082586934,1.259108134912385
f3_huber,0.9,2.9,zero_mom,100,pr,1.1868,0.9972,0.00014970975214445464,0.0015031669080291315,0.02869945528097709,0.5061210513936741
f3_huber,0.9,2.9,zero_mom,100,suffix,1.0021,1.0000,0.01840270590158886,0.1840417922304645,1.8404366685859905,18.70149083948307
f3_huber,0.9,2.9,zero_mom,100,best,1.1744,0.9567,0.00010125842636714095,0.0005163950369043004,0.0057741923243327335,0.371945774576077
f3_huber,0.9,2.9,zero_mom,1000,last,11.6049,0.6424,6.044916305121976e-42,6.044923849149282e-41,6.044923627952023e-40,0.0013520270660492637
f3_huber,0.9,2.9,zero_mom,1000,cesaro,1.2376,0.9899,1.1884904848737574e-05,0.00012418913586195656,0.0017759000960776478,0.06532396932336472
f3_huber,0.9,2.9,zero_mom,1000,pr,1.7751,0.9021,4.876599428958312e-08,4.882114528182504e-07,6.409881253825028e-06,0.017077676179348928
f3_huber,0.9,2.9,zero_mom,1000,suffix,12.2069,0.6402,6.51372764416743e-44,6.514154929736032e-43,6.517576687182798e-42,0.0014797249437812062
f3_huber,0.9,2.9,zero_mom,1000,best,12.6734,0.6341,1.6471553001473004e-45,9.78919946547072e-45,9.58395964710223e-44,0.0013520270660492637
f3_huber,0.9,2.9,zero_mom,10000,last,,,0.0,0.0,0.0,6.299460346933364e-27
f3_huber,0.9,2.9,zero_mom,10000,cesaro,1.2487,0.9886,1.1906305163244198e-07,1.2441275452778325e-06,1.7790978348119583e-05,0.0007128800730151925
f3_huber,0.9,2.9,zero_mom,10000,pr,1.8334,0.8937,4.902980054384463e-12,4.9085249882852446e-11,6.444556375053794e-10,2.685341758186167e-06
f3_huber,0.9,2.9,zero_mom,10000,suffix,,,0.0,0.0,0.0,8.528031293211679e-27
f3_huber,0.9,2.9,zero_mom,10000,best,,,0.0,0.0,0.0,6.299460346933364e-27
f3_huber,0.95,0.5,zero_mom,100,last,0.9500,0.9973,0.004909435386497719,0.031145306184667588,0.3529046569113381,3.2091690219015083
f3_huber,0.95,0.5,zero_mom,100,cesaro,1.4175,0.9153,3.3173518211942564e-05,0.004623826190351985,0.24885861332962897,0.46649029141512677
f3_huber,0.95,0.5,zero_mom,100,pr,1.4252,0.9328,5.956995922785496e-05,0.0005458445470358855,0.17918754547773186,0.4861758643924598
f3_huber,0.95,0.5,zero_mom,100,suffix,0.8524,0.9601,0.0019067099804330257,0.004375394946548059,0.08920722701886942,0.4845138275335479
f3_huber,0.95,0.5,zero_mom,100,best,0.9667,0.9288,0.0013381591229391526,0.0022340821741292233,0.1087687361349884,0.6114198168873091
f3_huber,0.95,0.5,zero_mom,1000,last,6.9997,0.9078,2.77535337963956e-22,2.6364178579413976e-21,1.810994895879665e-12,0.06762684991146722
f3_huber,0.95,0.5,zero_mom,1000,cesaro,1.8708,0.9977,5.489016477761502e-07,5.0399151297926034e-05,0.0049949911378342135,0.20426997204479
f3_huber,0.95,0.5,zero_mom,1000,pr,2.8782,0.9704,7.151418454384661e-10,1.6813321312096853e-08,0.00013043798316422786,0.14182351613472816
f3_huber,0.95,0.5,zero_mom,1000,suffix,7.8934,0.9248,1.4551135915303263e-24,3.54045893908741e-23,2.765127905786055e-12,0.0697346523638901
f3_huber,0.95,0.5,zero_mom,1000,best,7.5453,0.9007,1.6992830237399393e-23,4.0188611970321805e-23,1.810994895879665e-12,0.06762684991146722
f3_huber,0.95,0.5,zero_mom,10000,last,74.1796,0.8906,8.108062501110494e-223,7.52967857808027e-222,6.867100300307618e-119,7.147116453703208e-10
f3_huber,0.95,0.5,zero_mom,10000,cesaro,1.9872,1.0000,5.498900164978012e-09,5.048990151479812e-07,5.003999150129991e-05,0.004999129764871613
f3_huber,0.95,0.5,zero_mom,10000,pr,3.2171,0.9591,7.190105002198745e-14,1.6904275237099035e-12,1.3114843808627803e-08,0.00019219729940842385
f3_huber,0.95,0.5,zero_mom,10000,suffix,74.8639,0.8921,2.3771588915728406e-224,2.607522426625593e-223,3.0771535981177607e-118,7.913625211301949e-10
f3_huber,0.95,0.5,zero_mom,10000,best,74.8582,0.8898,2.5023513934815053e-224,4.1933627991116205e-224,6.867100300307618e-119,7.147116453703208e-10
f3_huber,0.95,1.0,zero_mom,100,last,0.9954,1.0000,0.039828465518594536,0.38475367838159014,3.8198795801397187,38.533645470927105
f3_huber,0.95,1.0,zero_mom,100,cesaro,1.4699,0.9573,2.5456357181801665e-05,0.0012714353954881897,0.12442446693386323,0.4383379480108655
f3_huber,0.95,1.0,zero_mom,100,pr,1.8301,0.9695,2.506348867082698e-06,0.00011500608571292102,0.052218542109563094,0.41096683900463954
f3_huber,0.95,1.0,zero_mom,100,suffix,0.8815,0.9490,0.0008469363933955161,0.004509223607432832,0.015747553000532016,0.48424801264443906
f3_huber,0.95,1.0,zero_mom,100,best,0.7789,0.9650,0.0018744435218331398,0.00598502782011726,0.030076059946673176,0.4319185284331916
f3_huber,0.95,1.0,zero_mom,1000,last,5.9268,0.6831,3.1720756047954197e-22,2.950445961500722e-21,2.932716846488255e-20,0.008411673699785096
f3_huber,0.95,1.0,zero_mom,1000,cesaro,1.9526,0.9999,1.372254119579838e-07,1.2599787824514077e-05,0.0012487512487331807,0.09567682784484348
f3_huber,0.95,1.0,zero_mom,1000,pr,2.7785,0.9684,1.8794997897001388e-10,9.919902757951256e-09,4.778064948243332e-06,0.04380737992214776
f3_huber,0.95,1.0,zero_mom,1000,suffix,6.6515,0.6812,1.3893432318960667e-24,1.6299838751805642e-23,1.9920777312643544e-22,0.008957674217674436
f3_huber,0.95,1.0,zero_mom,1000,best,6.1982,0.6303,1.823967310515226e-23,1.1059857774736033e-22,1.0821765320196553e-22,0.008411673699785096
f3_huber,0.95,1.0,zero_mom,10000,last,61.2043,0.6078,8.819014926926064e-223,8.623318644823066e-222,8.548584099108662e-221,4.2439734717805995e-19
f3_huber,0.95,1.0,zero_mom,10000,cesaro,1.9872,1.0000,1.374725041244503e-09,1.262247537869953e-07,1.2509997875324978e-05,0.0012498750102918764
f3_huber,0.95,1.0,zero_mom,10000,pr,2.9043,0.9592,1.8896672039981875e-14,9.973565813828446e-13,4.803912540409503e-10,1.1561113179398708e-05
f3_huber,0.95,1.0,zero_mom,10000,suffix,61.7382,0.6073,1.859862742501954e-224,1.2408808989475488e-223,1.340524586683489e-222,5.235750851585749e-19
f3_huber,0.95,1.0,zero_mom,10000,best,61.7478,0.6051,7.523695993988471e-225,9.193739291285193e-224,1.5408204470078154e-223,4.2439734717805995e-19
f3_huber,0.95,1.5,zero_mom,100,last,1.0002,1.0000,0.01844524920799412,0.18456370593070315,1.8262463540763996,18.542726633998246
f3_huber,0.95,1.5,zero_mom,100,cesaro,1.5023,0.9752,2.0499078112719497e-05,0.0004956799596971915,0.0637872841832462,0.41334545133318945
f3_huber,0.95,1.5,zero_mom,100,pr,1.7262,0.9983,2.7336680017456084e-06,0.00015474227583997527,0.01136023461767893,0.37057417147178795
f3_huber,0.95,1.5,zero_mom,100,suffix,0.9024,0.9506,0.0010773767476770927,0.0028513206933336484,0.02442924802995282,0.5363024521529727
f3_huber,0.95,1.5,zero_mom,100,best,0.7218,0.4859,0.0005497583451470181,0.008525847209216293,0.0005214358378846309,0.3553818223461127
f3_huber,0.95,1.5,zero_mom,1000,last,5.6112,0.6895,4.0516679810597233e-22,4.049916611182615e-21,4.0492906368734645e-20,0.0009511034752346491
f3_huber,0.95,1.5,zero_mom,1000,cesaro,1.8485,0.9981,1.55591439295825e-07,6.545929373235324e-06,0.0005644607917328158,0.05110981939190176
f3_huber,0.95,1.5,zero_mom,1000,pr,2.6384,0.9398,1.0386154283843743e-10,5.6906427158673124e-09,4.565036443982153e-07,0.015011148929593744
f3_huber,0.95,1.5,zero_mom,1000,suffix,6.5511,0.6979,2.7521195389059316e-25,1.673779159166094e-23,9.838363594520335e-23,0.0010477818195684598
f3_huber,0.95,1.5,zero_mom,1000,best,5.9885,0.6472,2.153789930861815e-23,3.423144350347717e-23,3.047499276108528e-22,0.0009511034752346491
f3_huber,0.95,1.5,zero_mom,10000,last,58.4428,0.6079,3.0903793590627126e-223,2.4832846250372292e-222,2.4883278240881376e-221,9.242108752248914e-29
f3_huber,0.95,1.5,zero_mom,10000,cesaro,1.8594,0.9978,1.5587160189868198e-09,6.557716168966831e-08,5.654771766876694e-06,0.0005564477326667539
f3_huber,0.95,1.5,zero_mom,10000,pr,2.6872,0.9352,1.044233956579156e-14,5.721427032642285e-13,4.5897316275749084e-11,2.1943623459035214e-06
f3_huber,0.95,1.5,zero_mom,10000,suffix,58.8656,0.6073,1.4332657952320145e-224,1.3753963246308913e-223,8.759986991783945e-223,1.2795026178553996e-28
f3_huber,0.95,1.5,zero_mom,10000,best,58.9821,0.6073,6.972550387999799e-225,1.4685358289957657e-224,4.174099505830564e-223,9.242108752248914e-29
f3_huber,0.95,2.0,zero_mom,100,last,1.0002,1.0000,0.056857930110596346,0.5669112031096912,5.672765350980272,56.937008609933024
f3_huber,0.95,2.0,zero_mom,100,cesaro,1.5774,0.9877,8.780921817921838e-06,0.00045315115202192565,0.033435026914662984,0.3791452392389287
f3_huber,0.95,2.0,zero_mom,100,pr,1.4797,0.9610,1.1210312642987841e-05,9.232813702999984e-05,0.002010799704216572,0.3434076200799328
f3_huber,0.95,2.0,zero_mom,100,suffix,0.9818,0.9983,0.0011956019730232116,0.009893055862193858,0.08734986009634817,1.0836043297944284
f3_huber,0.95,2.0,zero_mom,100,best,0.9808,0.9588,0.00022858042045007998,0.004257450698795768,0.010394423088558655,0.31560691673399294
f3_huber,0.95,2.0,zero_mom,1000,last,5.5872,0.6843,4.844065339601598e-23,3.867644749643629e-22,3.6599741842638826e-21,9.634688486572776e-05
f3_huber,0.95,2.0,zero_mom,1000,cesaro,1.9839,1.0000,3.430635298578688e-08,3.149946956220931e-06,0.00031218781218323273,0.030405422966187274
f3_huber,0.95,2.0,zero_mom,1000,pr,2.5355,0.8953,4.8156380559004505e-11,3.42752159421698e-09,4.517840486346187e-08,0.0057657088430571974
f3_huber,0.95,2.0,zero_mom,1000,suffix,6.0140,0.6194,5.694142386925554e-25,9.726265081376863e-24,1.8614522200389185e-24,0.00011002091910239346
f3_huber,0.95,2.0,zero_mom,1000,best,5.6384,0.6436,4.5055809871834045e-23,1.9452527613287414e-23,4.818624459514011e-22,9.634688486572776e-05
f3_huber,0.95,2.0,zero_mom,10000,last,55.1762,0.6087,1.6289701220768836e-222,1.5790018832511553e-221,1.5709547626948171e-220,6.307256079234732e-39
f3_huber,0.95,2.0,zero_mom,10000,cesaro,1.9872,1.0000,3.4368126031112576e-10,3.155618844674882e-08,3.1274994688312446e-06,0.0003124687531246881
f3_huber,0.95,2.0,zero_mom,10000,pr,2.5537,0.8935,4.841688888439278e-15,3.446063242150132e-13,4.5422803693525e-12,6.666128956582129e-07
f3_huber,0.95,2.0,zero_mom,10000,suffix,55.8413,0.6090,1.5955111518857397e-224,1.7572987392251075e-223,1.9166010880847712e-222,9.880097373488858e-39
