function,beta,etaL,init,T,A,B,exp_diff,R2,ratio_k10,ratio_k100,ratio_k1000,ratio_k10000
f3_huber,0.7,1.0,alt_mom,100,last,pr,3.2018,0.6149,2.455875e-11,6.345014e-01,9.795565e-01,9.997832e-01
f3_huber,0.7,1.0,alt_mom,100,last,suffix,-0.7558,0.5897,3.386200e+02,9.272237e-01,9.969111e-01,9.997079e-01
f3_huber,0.7,1.0,alt_mom,100,last,best,-0.0778,0.0899,6.681598e+00,1.011170e+00,2.549295e+00,2.702306e+00
f3_huber,0.7,1.0,alt_mom,100,cesaro,pr,-0.4874,0.6316,3.941148e+01,1.136006e+00,9.829570e-01,9.816222e-01
f3_huber,0.7,1.0,alt_mom,100,cesaro,suffix,-4.4450,0.6124,5.434119e+14,1.660093e+00,1.000372e+00,9.815482e-01
f3_huber,0.7,1.0,alt_mom,100,cesaro,best,-3.7669,0.5895,1.072252e+13,1.810390e+00,2.558145e+00,2.653219e+00
f3_huber,0.7,1.0,alt_mom,100,pr,suffix,-3.9576,0.6100,1.378816e+13,1.461342e+00,1.017717e+00,9.999247e-01
f3_huber,0.7,1.0,alt_mom,100,pr,best,-3.2796,0.5833,2.720659e+11,1.593645e+00,2.602499e+00,2.702892e+00
f3_huber,0.7,1.0,alt_mom,100,suffix,best,0.6780,0.7440,1.973185e-02,1.090535e+00,2.557194e+00,2.703095e+00
f3_huber,0.7,1.0,alt_mom,1000,cesaro,pr,-1.2456,0.9001,3.803276e+03,6.296880e+01,1.182966e+00,1.008203e+00
f3_huber,0.7,1.0,alt_mom,10000,cesaro,pr,-1.8480,0.9995,3.789624e+05,6.274277e+03,6.734372e+01,1.188103e+00
f3_huber,0.7,1.5,alt_mom,100,last,cesaro,3.8343,0.6596,3.414688e-13,1.193000e-01,9.795724e-01,1.021853e+00
f3_huber,0.7,1.5,alt_mom,100,last,pr,3.2544,0.6595,2.574526e-11,1.614772e-01,9.676150e-01,9.987058e-01
f3_huber,0.7,1.5,alt_mom,100,last,suffix,-0.0339,0.0738,1.522335e+00,6.145725e-01,9.952136e-01,9.995606e-01
f3_huber,0.7,1.5,alt_mom,100,last,best,-0.1079,0.5982,2.327164e+00,1.000000e+00,1.049701e+00,1.000000e+00
f3_huber,0.7,1.5,alt_mom,100,cesaro,pr,-0.5799,0.6598,7.539565e+01,1.353539e+00,9.877933e-01,9.773479e-01
f3_huber,0.7,1.5,alt_mom,100,cesaro,suffix,-3.8681,0.6455,4.458197e+12,5.151489e+00,1.015967e+00,9.781843e-01
f3_huber,0.7,1.5,alt_mom,100,cesaro,best,-3.9422,0.6580,6.815159e+12,8.382231e+00,1.071591e+00,9.786144e-01
f3_huber,0.7,1.5,alt_mom,100,pr,suffix,-3.2883,0.6430,5.913070e+10,3.805941e+00,1.028522e+00,1.000856e+00
f3_huber,0.7,1.5,alt_mom,100,pr,best,-3.3623,0.6577,9.039195e+10,6.192826e+00,1.084833e+00,1.001296e+00
f3_huber,0.7,1.5,alt_mom,100,suffix,best,-0.0741,0.7770,1.528680e+00,1.627147e+00,1.054749e+00,1.000440e+00
f3_huber,0.7,1.5,alt_mom,1000,cesaro,pr,-1.3543,0.9167,7.275810e+03,1.364650e+02,1.442387e+00,1.014085e+00
f3_huber,0.7,1.5,alt_mom,10000,cesaro,pr,-1.9050,0.9988,7.249693e+05,1.359752e+04,1.509113e+02,1.452281e+00
f3_huber,0.7,2.0,alt_mom,100,last,cesaro,4.0968,0.7574,1.667046e-13,2.383462e-03,9.616848e-01,1.021977e+00
f3_huber,0.7,2.0,alt_mom,100,last,pr,3.4421,0.7671,2.014182e-11,4.406695e-03,9.551314e-01,9.976196e-01
f3_huber,0.7,2.0,alt_mom,100,last,suffix,-0.1296,0.1902,3.595115e+00,4.218468e-01,9.934001e-01,9.994123e-01
f3_huber,0.7,2.0,alt_mom,100,last,best,-0.1334,0.6000,2.783034e+00,1.000000e+00,1.000000e+00,1.000000e+00
f3_huber,0.7,2.0,alt_mom,100,cesaro,pr,-0.6548,0.7045,1.208234e+02,1.848863e+00,9.931855e-01,9.761665e-01
f3_huber,0.7,2.0,alt_mom,100,cesaro,suffix,-4.2264,0.7314,2.156578e+13,1.769891e+02,1.032979e+00,9.779207e-01
f3_huber,0.7,2.0,alt_mom,100,cesaro,best,-4.2302,0.7526,1.669440e+13,4.195577e+02,1.039842e+00,9.784958e-01
f3_huber,0.7,2.0,alt_mom,100,pr,suffix,-3.5716,0.7363,1.784901e+11,9.572860e+01,1.040066e+00,1.001797e+00
f3_huber,0.7,2.0,alt_mom,100,pr,best,-3.5754,0.7611,1.381719e+11,2.269274e+02,1.046976e+00,1.002386e+00
f3_huber,0.7,2.0,alt_mom,100,suffix,best,-0.0038,0.0005,7.741155e-01,2.370529e+00,1.006644e+00,1.000588e+00
f3_huber,0.7,2.0,alt_mom,1000,cesaro,pr,-1.4237,0.9339,1.165966e+04,2.339697e+02,2.021611e+00,1.020277e+00
f3_huber,0.7,2.0,alt_mom,10000,cesaro,pr,-1.9206,0.9976,1.161781e+06,2.331299e+04,2.672067e+02,2.041456e+00
f3_huber,0.7,2.5,alt_mom,100,last,cesaro,3.0906,0.8996,2.049824e-09,1.216188e-05,9.372665e-01,9.656468e-01
f3_huber,0.7,2.5,alt_mom,100,last,pr,2.4852,0.8987,1.536739e-07,3.409578e-05,9.401571e-01,9.785170e-01
f3_huber,0.7,2.5,alt_mom,100,last,suffix,-0.4946,0.3675,6.925446e+01,2.632473e-01,9.914584e-01,9.992631e-01
f3_huber,0.7,2.5,alt_mom,100,last,best,0.0000,1.0000,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00
f3_huber,0.7,2.5,alt_mom,100,cesaro,pr,-0.6054,0.7768,7.496930e+01,2.803495e+00,1.003084e+00,1.013328e+00
f3_huber,0.7,2.5,alt_mom,100,cesaro,suffix,-3.5853,0.8671,3.378557e+10,2.164527e+04,1.057819e+00,1.034812e+00
f3_huber,0.7,2.5,alt_mom,100,cesaro,best,-3.0906,0.8996,4.878468e+08,8.222411e+04,1.066932e+00,1.035575e+00
f3_huber,0.7,2.5,alt_mom,100,pr,suffix,-2.9799,0.8795,4.506587e+08,7.720818e+03,1.054567e+00,1.021202e+00
f3_huber,0.7,2.5,alt_mom,100,pr,best,-2.4852,0.8987,6.507288e+06,2.932914e+04,1.063652e+00,1.021955e+00
f3_huber,0.7,2.5,alt_mom,100,suffix,best,0.4946,0.3675,1.443950e-02,3.798709e+00,1.008615e+00,1.000737e+00
f3_huber,0.7,2.5,alt_mom,1000,cesaro,pr,-1.3588,0.9555,7.234759e+03,3.528919e+02,3.183780e+00,1.027406e+00
f3_huber,0.7,2.5,alt_mom,10000,cesaro,pr,-1.7973,0.9897,7.208790e+05,3.516252e+04,4.158961e+02,3.229562e+00
f3_huber,0.7,2.9,alt_mom,100,last,cesaro,4.3894,0.8262,4.811828e-12,3.563299e-11,8.846147e-01,7.056086e-01
f3_huber,0.7,2.9,alt_mom,100,last,pr,3.7260,0.7707,6.974398e-10,1.458076e-10,9.304617e-01,9.889222e-01
f3_huber,0.7,2.9,alt_mom,100,last,suffix,0.0548,0.0023,4.907676e+00,2.362492e-03,9.898032e-01,9.991431e-01
f3_huber,0.7,2.9,alt_mom,100,last,best,-0.3132,0.8168,8.880525e+00,1.933409e+00,1.000000e+00,1.000000e+00
f3_huber,0.7,2.9,alt_mom,100,cesaro,pr,-0.6634,0.7577,1.449428e+02,4.091928e+00,1.051827e+00,1.401517e+00
f3_huber,0.7,2.9,alt_mom,100,cesaro,suffix,-4.3345,0.8938,1.019919e+12,6.630071e+07,1.118909e+00,1.416002e+00
f3_huber,0.7,2.9,alt_mom,100,cesaro,best,-4.7025,0.8435,1.845562e+12,5.425897e+10,1.130436e+00,1.417216e+00
f3_huber,0.7,2.9,alt_mom,100,pr,suffix,-3.6711,0.8873,7.036702e+09,1.620280e+07,1.063776e+00,1.010335e+00
f3_huber,0.7,2.9,alt_mom,100,pr,best,-4.0392,0.8003,1.273303e+10,1.326000e+10,1.074735e+00,1.011202e+00
f3_huber,0.7,2.9,alt_mom,100,suffix,best,-0.3680,0.1123,1.809517e+00,8.183769e+02,1.010302e+00,1.000858e+00
f3_huber,0.7,2.9,alt_mom,1000,cesaro,pr,-1.4393,0.9677,1.398723e+04,4.690659e+02,4.658222e+00,1.037195e+00
f3_huber,0.7,2.9,alt_mom,10000,cesaro,pr,-1.8331,0.9944,1.393702e+06,4.673821e+04,5.586191e+02,4.728887e+00
f3_huber,0.9,0.5,alt_mom,100,last,cesaro,0.8313,0.6188,1.962267e-03,9.539392e-01,1.093179e+00,1.106497e+00
f3_huber,0.9,0.5,alt_mom,100,last,pr,0.6525,0.6177,7.052898e-03,9.142345e-01,1.010479e+00,1.020589e+00
f3_huber,0.9,0.5,alt_mom,100,last,suffix,0.0166,0.7179,8.867239e-01,9.841773e-01,9.989896e-01,1.002019e+00
f3_huber,0.9,0.5,alt_mom,100,last,best,-0.3396,0.7572,1.855653e+01,2.362192e+00,1.941295e+00,1.461636e+00
f3_huber,0.9,0.5,alt_mom,100,cesaro,pr,-0.1788,0.6225,3.594261e+00,9.583782e-01,9.243484e-01,9.223599e-01
f3_huber,0.9,0.5,alt_mom,100,cesaro,suffix,-0.8147,0.6168,4.518876e+02,1.031698e+00,9.138387e-01,9.055773e-01
f3_huber,0.9,0.5,alt_mom,100,cesaro,best,-1.1709,0.6577,9.456683e+03,2.476251e+00,1.775825e+00,1.320958e+00
f3_huber,0.9,0.5,alt_mom,100,pr,suffix,-0.6359,0.6152,1.257248e+02,1.076504e+00,9.886301e-01,9.818046e-01
f3_huber,0.9,0.5,alt_mom,100,pr,best,-0.9921,0.6642,2.631051e+03,2.583793e+00,1.921164e+00,1.432150e+00
f3_huber,0.9,0.5,alt_mom,100,suffix,best,-0.3562,0.7555,2.092707e+01,2.400170e+00,1.943258e+00,1.458692e+00
f3_huber,0.9,0.5,alt_mom,1000,cesaro,pr,-0.9223,0.8113,6.434955e+02,6.436356e+00,1.043180e+00,9.948952e-01
f3_huber,0.9,0.5,alt_mom,10000,cesaro,pr,-1.6621,0.9731,6.411856e+04,1.342183e+03,7.233774e+00,1.053745e+00
f3_huber,0.9,1.0,alt_mom,100,last,cesaro,0.9929,0.6412,6.110715e-04,7.502379e-01,1.079201e+00,1.104081e+00
f3_huber,0.9,1.0,alt_mom,100,last,pr,0.5789,0.6537,1.311499e-02,7.600841e-01,1.001035e+00,1.017952e+00
f3_huber,0.9,1.0,alt_mom,100,last,suffix,0.0467,0.7075,7.091154e-01,9.543501e-01,9.974912e-01,1.000007e+00
f3_huber,0.9,1.0,alt_mom,100,last,best,0.0860,0.6261,5.091577e+00,4.104624e+00,7.651340e+00,8.008015e+00
f3_huber,0.9,1.0,alt_mom,100,cesaro,pr,-0.4139,0.6240,2.146229e+01,1.013124e+00,9.275711e-01,9.219905e-01
